1_001/1	
11.3400001525879	16.0097179412842
11.3599996566772	20.3379459381104
11.3800001144409	25.8945446014404
11.3999996185303	14.6884908676147
11.4200000762939	17.0571575164795
11.4399995803833	11.9493522644043
11.460000038147	16.2892608642578
11.4799995422363	12.0838079452515
11.5	28.1600475311279
11.5200004577637	14.8266344070435
11.539999961853	30.6321544647217
11.5600004196167	18.7932434082031
11.5799999237061	12.4123725891113
11.6000003814697	17.9841537475586
11.6199998855591	30.4941997528076
11.6400003433228	23.6857452392578
11.6599998474121	19.9914989471436
11.6800003051758	9.51748466491699
11.6999998092651	16.403938293457
11.7200002670288	25.0413074493408
11.7399997711182	21.0764694213867
11.7600002288818	20.3035564422607
11.7799997329712	16.9193153381348
11.8000001907349	20.0619487762451
11.8199996948242	12.186637878418
11.8400001525879	9.52365398406982
11.8599996566772	16.8106651306152
11.8800001144409	10.6814994812012
11.8999996185303	16.5021343231201
11.9200000762939	12.9613018035889
11.9399995803833	13.6218423843384
11.960000038147	18.7668170928955
11.9799995422363	20.092529296875
12	8.99072265625
12.0200004577637	17.1334590911865
12.039999961853	18.5583782196045
12.0600004196167	15.6817350387573
12.0799999237061	14.7219915390015
12.1000003814697	20.4428024291992
12.1199998855591	16.9464797973633
12.1400003433228	17.673469543457
12.1599998474121	15.2263679504395
12.1800003051758	15.3249502182007
12.1999998092651	11.3379402160645
12.2200002670288	15.9874277114868
12.2399997711182	22.3122577667236
12.2600002288818	15.2935266494751
12.2799997329712	14.7409400939941
12.3000001907349	20.6129989624023
12.3199996948242	9.62671852111816
12.3400001525879	7.36852216720581
12.3599996566772	7.42540121078491
12.3800001144409	15.6556119918823
12.3999996185303	13.2110185623169
12.4200000762939	5.75437927246094
12.4399995803833	15.583345413208
12.460000038147	8.62857151031494
12.4799995422363	12.8013134002686
12.5	11.9787979125977
12.5200004577637	20.112232208252
12.539999961853	7.14644861221313
12.5600004196167	12.1379375457764
12.5799999237061	13.2154932022095
12.6000003814697	9.42026138305664
12.6199998855591	13.8350973129272
12.6400003433228	10.8661327362061
12.6599998474121	14.3471508026123
12.6800003051758	12.0197401046753
12.6999998092651	16.4379692077637
12.7200002670288	6.31672286987305
12.7399997711182	19.3747406005859
12.7600002288818	20.3457813262939
12.7799997329712	23.8926887512207
12.8000001907349	19.1639595031738
12.8199996948242	12.093165397644
12.8400001525879	9.11007308959961
12.8599996566772	8.87798118591309
12.8800001144409	18.4269351959229
12.8999996185303	11.599986076355
12.9200000762939	14.8935546875
12.9399995803833	16.6798839569092
12.960000038147	10.7310676574707
12.9799995422363	12.2309846878052
13	18.2826805114746
13.0200004577637	18.4951572418213
13.039999961853	9.71175193786621
13.0600004196167	14.0521898269653
13.0799999237061	23.7028179168701
13.1000003814697	22.973352432251
13.1199998855591	9.49789905548096
13.1400003433228	15.1987457275391
13.1599998474121	20.0742530822754
13.1800003051758	15.21510887146
13.1999998092651	18.9405040740967
13.2200002670288	19.5913257598877
13.2399997711182	9.72809410095215
13.2600002288818	10.7742376327515
13.2799997329712	14.9298429489136
13.3000001907349	15.6804227828979
13.3199996948242	13.7829942703247
13.3400001525879	11.806079864502
13.3599996566772	19.7403392791748
13.3800001144409	7.10360479354858
13.3999996185303	8.12199592590332
13.4200000762939	6.24983787536621
13.4399995803833	17.9439678192139
13.460000038147	10.7243223190308
13.4799995422363	8.6450080871582
13.5	11.7550678253174
13.5200004577637	9.1652660369873
13.539999961853	7.62340211868286
13.5600004196167	10.8677997589111
13.5799999237061	9.12104797363281
13.6000003814697	9.29173278808594
13.6199998855591	13.2639064788818
13.6400003433228	8.03906917572021
13.6599998474121	6.32276344299316
13.6800003051758	12.111985206604
13.6999998092651	15.8451948165894
13.7200002670288	4.56911468505859
13.7399997711182	10.501072883606
13.7600002288818	10.8041868209839
13.7799997329712	10.4108486175537
13.8000001907349	11.3757982254028
13.8199996948242	11.0143251419067
13.8400001525879	4.8052921295166
13.8599996566772	7.45339918136597
13.8800001144409	14.9833345413208
13.8999996185303	7.08368968963623
13.9200000762939	5.95438051223755
13.9399995803833	13.046368598938
13.960000038147	17.4022388458252
13.9799995422363	8.96280574798584
14	16.6743927001953
14.0200004577637	8.95843696594238
14.039999961853	13.8576221466064
14.0600004196167	7.83264017105103
14.0799999237061	2.53066205978394
14.1000003814697	11.6260290145874
14.1199998855591	14.8985443115234
14.1400003433228	12.7183847427368
14.1599998474121	13.9533748626709
14.1800003051758	11.9736528396606
14.1999998092651	5.83243274688721
14.2200002670288	7.5795202255249
14.2399997711182	5.37904024124146
14.2600002288818	7.11207103729248
14.2799997329712	10.0526456832886
14.3000001907349	11.6297483444214
14.3199996948242	9.82000923156738
14.3400001525879	7.12517690658569
14.3599996566772	8.17524528503418
14.3800001144409	8.28159713745117
14.3999996185303	11.7038612365723
14.4200000762939	4.6166558265686
14.4399995803833	5.52716064453125
14.460000038147	13.0406408309937
14.4799995422363	8.04542827606201
14.5	2.88213443756104
14.5200004577637	12.9078884124756
14.539999961853	7.48985528945923
14.5600004196167	6.47600746154785
14.5799999237061	8.16229629516602
14.6000003814697	8.75042247772217
14.6199998855591	3.24466228485107
14.6400003433228	15.0721349716187
14.6599998474121	7.5217809677124
14.6800003051758	5.32120609283447
14.6999998092651	4.49705505371094
14.7200002670288	12.7199783325195
14.7399997711182	15.2104473114014
14.7600002288818	10.2737703323364
14.7799997329712	6.57533979415894
14.8000001907349	12.227240562439
14.8199996948242	6.26516771316528
14.8400001525879	12.6162042617798
14.8599996566772	8.3289098739624
14.8800001144409	0.279867768287659
14.8999996185303	12.1324434280396
14.9200000762939	9.12316226959229
14.9399995803833	16.3546581268311
14.960000038147	3.94736480712891
14.9799995422363	7.08336496353149
15	17.7098827362061
15.0200004577637	4.22076463699341
15.039999961853	9.89812183380127
15.0600004196167	5.84327554702759
15.0799999237061	7.42047929763794
15.1000003814697	10.827709197998
15.1199998855591	11.0873527526855
15.1400003433228	11.4655895233154
15.1599998474121	12.3972873687744
15.1800003051758	6.99003601074219
15.1999998092651	20.0514793395996
15.2200002670288	12.8039674758911
15.2399997711182	6.82880067825317
15.2600002288818	4.24179553985596
15.2799997329712	14.3121976852417
15.3000001907349	2.34364819526672
15.3199996948242	6.53951120376587
15.3400001525879	1.69615423679352
15.3599996566772	14.1389188766479
15.3800001144409	6.40594053268433
15.3999996185303	8.0421667098999
15.4200000762939	12.4819469451904
15.4399995803833	14.3385772705078
15.460000038147	14.8332767486572
15.4799995422363	6.08624172210693
15.5	12.9042110443115
15.5200004577637	10.3697547912598
15.539999961853	5.64605331420898
15.5600004196167	19.4018936157227
15.5799999237061	10.4838266372681
15.6000003814697	17.0422096252441
15.6199998855591	6.85038280487061
15.6400003433228	4.38323307037354
15.6599998474121	11.2534894943237
15.6800003051758	8.34561824798584
15.6999998092651	14.3726854324341
15.7200002670288	6.77470207214355
15.7399997711182	8.23421669006348
15.7600002288818	9.08981418609619
15.7799997329712	9.54300880432129
15.8000001907349	11.7655239105225
15.8199996948242	5.80032873153687
15.8400001525879	11.2167272567749
15.8599996566772	12.0558156967163
15.8800001144409	4.77740335464478
15.8999996185303	7.88185214996338
15.9200000762939	7.42775249481201
15.9399995803833	14.0428876876831
15.960000038147	7.08888959884644
15.9799995422363	10.2261219024658
16	7.97535133361816
16.0200004577637	10.7437133789063
16.0400009155273	4.95344972610474
16.0599994659424	5.71860885620117
16.0799999237061	7.71502780914307
16.1000003814697	9.32377815246582
16.1200008392334	9.91238498687744
16.1399993896484	14.246545791626
16.1599998474121	4.17748308181763
16.1800003051758	10.5343027114868
16.2000007629395	10.5985231399536
16.2199993133545	3.56246209144592
16.2399997711182	10.824779510498
16.2600002288818	10.5964136123657
16.2800006866455	6.69638919830322
16.2999992370605	9.96240425109863
16.3199996948242	5.38166570663452
16.3400001525879	8.49325561523438
16.3600006103516	3.74450945854187
16.3799991607666	9.51316452026367
16.3999996185303	4.61553049087524
16.4200000762939	3.72944331169128
16.4400005340576	7.7676739692688
16.4599990844727	11.5787038803101
16.4799995422363	10.3796873092651
16.5	6.95292568206787
16.5200004577637	8.98988342285156
16.5400009155273	6.68219614028931
16.5599994659424	8.52309226989746
16.5799999237061	10.157114982605
16.6000003814697	9.10077095031738
16.6200008392334	19.619176864624
16.6399993896484	11.2900276184082
16.6599998474121	11.4332847595215
16.6800003051758	4.08191823959351
16.7000007629395	10.1174564361572
16.7199993133545	4.44991540908813
16.7399997711182	6.02236366271973
16.7600002288818	10.5709371566772
16.7800006866455	10.6162595748901
16.7999992370605	12.7787208557129
16.8199996948242	7.4223575592041
16.8400001525879	11.0924739837646
16.8600006103516	6.86201953887939
16.8799991607666	8.09544944763184
16.8999996185303	8.67052555084229
16.9200000762939	2.41784453392029
16.9400005340576	8.26831245422363
16.9599990844727	10.83411693573
16.9799995422363	6.75420522689819
17	1.96254563331604
17.0200004577637	5.83240604400635
17.0400009155273	8.03483104705811
17.0599994659424	12.5976324081421
17.0799999237061	9.37702465057373
17.1000003814697	3.67547726631165
17.1200008392334	13.5442523956299
17.1399993896484	9.82322216033936
17.1599998474121	7.6490306854248
17.1800003051758	5.17234373092651
17.2000007629395	5.7180609703064
17.2199993133545	5.12637853622437
17.2399997711182	6.36220407485962
17.2600002288818	7.86148929595947
17.2800006866455	4.84448099136353
17.2999992370605	10.8885660171509
17.3199996948242	5.91955375671387
17.3400001525879	9.93478679656982
17.3600006103516	5.48600435256958
17.3799991607666	0.260805606842041
17.3999996185303	10.8468418121338
17.4200000762939	6.02402830123901
17.4400005340576	8.95463466644287
17.4599990844727	2.97651171684265
17.4799995422363	2.29446482658386
17.5	5.6514458656311
17.5200004577637	7.51055860519409
17.5400009155273	11.7804079055786
17.5599994659424	7.08360195159912
17.5799999237061	3.3892765045166
17.6000003814697	5.49623155593872
17.6200008392334	11.7699117660522
17.6399993896484	7.14008808135986
17.6599998474121	3.2194619178772
17.6800003051758	9.23772716522217
17.7000007629395	10.0622720718384
17.7199993133545	1.96276307106018
17.7399997711182	4.54152584075928
17.7600002288818	8.38089084625244
17.7800006866455	9.81009960174561
17.7999992370605	5.66295433044434
17.8199996948242	12.0829753875732
17.8400001525879	10.9780416488647
17.8600006103516	0.840100586414337
17.8799991607666	4.35873746871948
17.8999996185303	10.6411476135254
17.9200000762939	8.64314460754395
17.9400005340576	4.67882251739502
17.9599990844727	8.36523532867432
17.9799995422363	8.34142017364502
18	11.9163265228271
18.0200004577637	9.99269771575928
18.0400009155273	7.1872730255127
18.0599994659424	7.78997325897217
18.0799999237061	9.26846790313721
18.1000003814697	14.6472253799438
18.1200008392334	7.86067771911621
18.1399993896484	8.99726581573486
18.1599998474121	10.0142040252686
18.1800003051758	5.20601367950439
18.2000007629395	9.88153457641602
18.2199993133545	5.81139039993286
18.2399997711182	0
18.2600002288818	8.56943798065186
18.2800006866455	7.15572309494019
18.2999992370605	10.2287168502808
18.3199996948242	7.87956428527832
18.3400001525879	6.82467699050903
18.3600006103516	4.80967473983765
18.3799991607666	5.28522729873657
18.3999996185303	10.107852935791
18.4200000762939	8.14949512481689
18.4400005340576	11.3877773284912
18.4599990844727	6.95714569091797
18.4799995422363	15.6902656555176
18.5	10.5880222320557
18.5200004577637	5.89813661575317
18.5400009155273	3.77600121498108
18.5599994659424	2.80085468292236
18.5799999237061	8.98996734619141
18.6000003814697	6.78845405578613
18.6200008392334	7.87711572647095
18.6399993896484	9.33878898620605
18.6599998474121	8.35568428039551
18.6800003051758	8.05605697631836
18.7000007629395	6.82752990722656
18.7199993133545	10.2251682281494
18.7399997711182	4.39917182922363
18.7600002288818	6.02981519699097
18.7800006866455	8.09226036071777
18.7999992370605	8.63489437103271
18.8199996948242	1.82457041740417
18.8400001525879	3.98089671134949
18.8600006103516	7.24731874465942
18.8799991607666	15.3675966262817
18.8999996185303	2.94401240348816
18.9200000762939	9.76916313171387
18.9400005340576	6.82860851287842
18.9599990844727	5.65313148498535
18.9799995422363	10.8995723724365
19	8.55634593963623
19.0200004577637	4.75173473358154
19.0400009155273	4.12404870986938
19.0599994659424	3.9270327091217
19.0799999237061	7.10009670257568
19.1000003814697	13.7652263641357
19.1200008392334	4.91035509109497
19.1399993896484	6.69703388214111
19.1599998474121	6.66617870330811
19.1800003051758	3.86934590339661
19.2000007629395	7.53820180892944
19.2199993133545	2.53809809684753
19.2399997711182	4.59726524353027
19.2600002288818	4.11480140686035
19.2800006866455	10.7891445159912
19.2999992370605	6.96888542175293
19.3199996948242	12.0509338378906
19.3400001525879	12.8716526031494
19.3600006103516	5.27052021026611
19.3799991607666	4.03528594970703
19.3999996185303	7.90869808197021
19.4200000762939	3.1770293712616
19.4400005340576	4.97551250457764
19.4599990844727	14.0486335754395
19.4799995422363	7.38817596435547
19.5	3.80041289329529
19.5200004577637	8.456711769104
19.5400009155273	4.33650064468384
19.5599994659424	8.54415512084961
19.5799999237061	7.36968755722046
19.6000003814697	5.18998527526855
19.6200008392334	2.59674501419067
19.6399993896484	6.95953559875488
19.6599998474121	12.8906745910645
19.6800003051758	8.01262855529785
19.7000007629395	2.97089076042175
19.7199993133545	1.70677995681763
19.7399997711182	4.23357152938843
19.7600002288818	7.86587524414063
19.7800006866455	8.61944770812988
19.7999992370605	6.6422266960144
19.8199996948242	10.5486431121826
19.8400001525879	4.61578941345215
19.8600006103516	7.86190700531006
19.8799991607666	7.13748264312744
19.8999996185303	4.8847017288208
19.9200000762939	8.31655597686768
19.9400005340576	5.7923641204834
19.9599990844727	8.35372734069824
19.9799995422363	8.18852043151855
20	4.92836856842041
20.0200004577637	7.7415189743042
20.0400009155273	10.2645120620728
20.0599994659424	5.57879447937012
20.0799999237061	7.73939752578735
20.1000003814697	9.67470741271973
20.1200008392334	4.43371915817261
20.1399993896484	1.4350084066391
20.1599998474121	4.48157548904419
20.1800003051758	9.26261711120605
20.2000007629395	0
20.2199993133545	2.65649700164795
20.2399997711182	8.11689472198486
20.2600002288818	6.93906402587891
20.2800006866455	4.67100429534912
20.2999992370605	7.59319162368774
20.3199996948242	6.63772630691528
20.3400001525879	10.1124963760376
20.3600006103516	13.7364873886108
20.3799991607666	7.17095422744751
20.3999996185303	8.6579065322876
20.4200000762939	10.0280838012695
20.4400005340576	10.1653699874878
20.4599990844727	7.08148050308228
20.4799995422363	1.61485934257507
20.5	5.21319913864136
20.5200004577637	8.92378425598145
20.5400009155273	2.32777118682861
20.5599994659424	7.00447607040405
20.5799999237061	2.90856218338013
20.6000003814697	4.28304147720337
20.6200008392334	0.965084969997406
20.6399993896484	2.06508493423462
20.6599998474121	7.79614114761353
20.6800003051758	8.83754253387451
20.7000007629395	2.86544847488403
20.7199993133545	8.70595455169678
20.7399997711182	3.82060170173645
20.7600002288818	0.871055066585541
20.7800006866455	2.91442775726318
20.7999992370605	3.57855558395386
20.8199996948242	6.48452568054199
20.8400001525879	9.60464477539063
20.8600006103516	5.35190725326538
20.8799991607666	9.34022617340088
20.8999996185303	2.68753504753113
20.9200000762939	7.63074159622192
20.9400005340576	11.3189764022827
20.9599990844727	5.71922731399536
20.9799995422363	8.083420753479
21	3.66050457954407
21.0200004577637	3.30952262878418
21.0400009155273	6.03943395614624
21.0599994659424	7.4765419960022
21.0799999237061	6.41441774368286
21.1000003814697	6.05748081207275
21.1200008392334	13.8819341659546
21.1399993896484	2.76826548576355
21.1599998474121	1.57903468608856
21.1800003051758	1.41657793521881
21.2000007629395	2.71273708343506
21.2199993133545	0.0221489258110523
21.2399997711182	1.60333788394928
21.2600002288818	2.40833783149719
21.2800006866455	8.03320693969727
21.2999992370605	3.04382967948914
21.3199996948242	1.79742193222046
21.3400001525879	7.52665281295776
21.3600006103516	9.31613159179688
21.3799991607666	6.39423894882202
21.3999996185303	6.13548612594604
21.4200000762939	6.20609426498413
21.4400005340576	3.86867713928223
21.4599990844727	8.67118740081787
21.4799995422363	7.3318452835083
21.5	5.68666648864746
21.5200004577637	7.44509887695313
21.5400009155273	4.98655366897583
21.5599994659424	8.18134307861328
21.5799999237061	7.13498401641846
21.6000003814697	6.68809509277344
21.6200008392334	9.38797950744629
21.6399993896484	1.75239229202271
21.6599998474121	3.52403211593628
21.6800003051758	5.21718263626099
21.7000007629395	11.3022680282593
21.7199993133545	0.359008967876434
21.7399997711182	0.723217606544495
21.7600002288818	3.72232151031494
21.7800006866455	3.97463226318359
21.7999992370605	12.2961387634277
21.8199996948242	6.63956069946289
21.8400001525879	5.20912790298462
21.8600006103516	4.33209180831909
21.8799991607666	7.51721000671387
21.8999996185303	6.46566867828369
21.9200000762939	3.23786497116089
21.9400005340576	4.87384605407715
21.9599990844727	7.01877355575562
21.9799995422363	11.0053682327271
22	10.1904582977295
22.0200004577637	6.53937816619873
22.0400009155273	6.2820348739624
22.0599994659424	2.1968080997467
22.0799999237061	7.38329458236694
22.1000003814697	4.21444368362427
22.1200008392334	18.5376243591309
22.1399993896484	0.242587834596634
22.1599998474121	4.92639350891113
22.1800003051758	6.28196477890015
22.2000007629395	2.24927067756653
22.2199993133545	10.6535043716431
22.2399997711182	4.69501399993896
22.2600002288818	5.65050029754639
22.2800006866455	7.13307094573975
22.2999992370605	6.28950214385986
22.3199996948242	4.65353679656982
22.3400001525879	4.68115854263306
22.3600006103516	3.80740427970886
22.3799991607666	1.33286619186401
22.3999996185303	3.30303478240967
22.4200000762939	7.4788122177124
22.4400005340576	9.36769104003906
22.4599990844727	10.72496509552
22.4799995422363	3.00775742530823
22.5	2.70134496688843
22.5200004577637	6.64212036132813
22.5400009155273	12.8272323608398
22.5599994659424	7.5857138633728
22.5799999237061	5.74719858169556
22.6000003814697	1.5406311750412
22.6200008392334	3.93847870826721
22.6399993896484	3.63023042678833
22.6599998474121	2.80617904663086
22.6800003051758	4.830894947052
22.7000007629395	7.51881694793701
22.7199993133545	4.82117700576782
22.7399997711182	9.86721992492676
22.7600002288818	8.37982749938965
22.7800006866455	2.98598480224609
22.7999992370605	8.30118179321289
22.8199996948242	9.01129913330078
22.8400001525879	9.15759468078613
22.8600006103516	7.4455509185791
22.8799991607666	3.30582332611084
22.8999996185303	4.48922061920166
22.9200000762939	4.32885646820068
22.9400005340576	5.0797905921936
22.9599990844727	3.65032172203064
22.9799995422363	6.79865074157715
23	5.37531089782715
23.0200004577637	3.8132266998291
23.0400009155273	8.0301685333252
23.0599994659424	2.16177272796631
23.0799999237061	5.24037933349609
23.1000003814697	7.17298173904419
23.1200008392334	8.06148147583008
23.1399993896484	7.03260564804077
23.1599998474121	10.8788576126099
23.1800003051758	8.51959419250488
23.2000007629395	2.51239705085754
23.2199993133545	5.33283662796021
23.2399997711182	8.15433788299561
23.2600002288818	3.5591824054718
23.2800006866455	7.09463214874268
23.2999992370605	4.8609299659729
23.3199996948242	0.591713547706604
23.3400001525879	7.2708535194397
23.3600006103516	9.31647205352783
23.3799991607666	10.5253000259399
23.3999996185303	2.9033579826355
23.4200000762939	10.5771322250366
23.4400005340576	2.89597630500793
23.4599990844727	11.4492416381836
23.4799995422363	4.52603673934937
23.5	7.49338722229004
23.5200004577637	7.95499467849731
23.5400009155273	10.3477649688721
23.5599994659424	7.76846313476563
23.5799999237061	3.8471565246582
23.6000003814697	4.41137361526489
23.6200008392334	2.48355650901794
23.6399993896484	0
23.6599998474121	4.12991428375244
23.6800003051758	2.49007773399353
23.7000007629395	4.03102827072144
23.7199993133545	7.49918556213379
23.7399997711182	7.55441617965698
23.7600002288818	2.95913863182068
23.7800006866455	4.06866884231567
23.7999992370605	5.7324047088623
23.8199996948242	4.9065842628479
23.8400001525879	6.67874717712402
23.8600006103516	11.0461091995239
23.8799991607666	9.92059230804443
23.8999996185303	4.39409017562866
23.9200000762939	8.97640705108643
23.9400005340576	5.11898565292358
23.9599990844727	3.9344367980957
23.9799995422363	5.90452003479004
24	1.665247797966
24.0200004577637	5.29642200469971
24.0400009155273	7.48119878768921
24.0599994659424	4.94995880126953
24.0799999237061	10.4863719940186
24.1000003814697	8.18791389465332
24.1200008392334	4.70201253890991
24.1399993896484	9.08066749572754
24.1599998474121	6.77865982055664
24.1800003051758	3.01561427116394
24.2000007629395	0.370014429092407
24.2199993133545	1.19747412204742
24.2399997711182	6.1483039855957
24.2600002288818	1.89520514011383
24.2800006866455	1.94576907157898
24.2999992370605	8.67756175994873
24.3199996948242	1.19077122211456
24.3400001525879	0.482501745223999
24.3600006103516	1.65191149711609
24.3799991607666	4.57578039169312
24.3999996185303	3.74440217018127
24.4200000762939	4.12700176239014
24.4400005340576	2.74901127815247
24.4599990844727	0.72229677438736
24.4799995422363	0.114613607525826
24.5	3.95187401771545
24.5200004577637	4.66121435165405
24.5400009155273	4.48084497451782
24.5599994659424	1.0889276266098
24.5799999237061	4.69717979431152
24.6000003814697	5.3025975227356
24.6200008392334	8.51654148101807
24.6399993896484	0
24.6599998474121	7.36390781402588
24.6800003051758	3.49863028526306
24.7000007629395	9.2237377166748
24.7199993133545	4.03469705581665
24.7399997711182	0
24.7600002288818	7.88048124313354
24.7800006866455	5.93268299102783
24.7999992370605	8.96641254425049
24.8199996948242	1.43384671211243
24.8400001525879	5.71147727966309
24.8600006103516	8.88453197479248
24.8799991607666	4.38079452514648
24.8999996185303	5.56579494476318
24.9200000762939	5.09222459793091
24.9400005340576	5.46136426925659
24.9599990844727	5.47378969192505
24.9799995422363	5.95796060562134
25	9.07685279846191
25.0200004577637	3.53075337409973
25.0400009155273	2.77641654014587
25.0599994659424	6.95513391494751
25.0799999237061	5.10624933242798
25.1000003814697	9.75116539001465
25.1200008392334	0.592523694038391
25.1399993896484	7.3644757270813
25.1599998474121	6.99656009674072
25.1800003051758	6.92545366287231
25.2000007629395	4.32523393630981
25.2199993133545	4.57730627059937
25.2399997711182	9.73483180999756
25.2600002288818	9.66356372833252
25.2800006866455	9.0076208114624
25.2999992370605	8.52217674255371
25.3199996948242	8.87220668792725
25.3400001525879	9.15174293518066
25.3600006103516	7.56027555465698
25.3799991607666	8.53107261657715
25.3999996185303	5.63652849197388
25.4200000762939	8.93090343475342
25.4400005340576	5.96665573120117
25.4599990844727	12.5765295028687
25.4799995422363	8.76439952850342
25.5	14.2599802017212
25.5200004577637	5.90743112564087
25.5400009155273	11.350022315979
25.5599994659424	12.7211809158325
25.5799999237061	8.6621150970459
25.6000003814697	4.84514331817627
25.6200008392334	10.9833335876465
25.6399993896484	11.6293258666992
25.6599998474121	8.97316074371338
25.6800003051758	8.81469535827637
25.7000007629395	10.4627914428711
25.7199993133545	4.89644527435303
25.7399997711182	7.13184642791748
25.7600002288818	5.70852947235107
25.7800006866455	10.6145057678223
25.7999992370605	6.82115840911865
25.8199996948242	8.30837726593018
25.8400001525879	8.16347599029541
25.8600006103516	11.3864431381226
25.8799991607666	6.79991292953491
25.8999996185303	10.5002851486206
25.9200000762939	9.11438751220703
25.9400005340576	8.29286766052246
25.9599990844727	5.42241048812866
25.9799995422363	9.04574680328369
26	2.03051042556763
26.0200004577637	9.4260139465332
26.0400009155273	16.6697387695313
26.0599994659424	11.8620672225952
26.0799999237061	17.8233909606934
26.1000003814697	12.8536252975464
26.1200008392334	3.72305703163147
26.1399993896484	4.99349880218506
26.1599998474121	12.0163640975952
26.1800003051758	16.0781631469727
26.2000007629395	7.51112079620361
26.2199993133545	16.6674785614014
26.2399997711182	23.1908702850342
26.2600002288818	11.1295232772827
26.2800006866455	11.4727573394775
26.2999992370605	3.81906676292419
26.3199996948242	18.70725440979
26.3400001525879	17.907787322998
26.3600006103516	14.3107824325562
26.3799991607666	17.10817527771
26.3999996185303	14.2458906173706
26.4200000762939	12.6073217391968
26.4400005340576	16.156909942627
26.4599990844727	15.2559061050415
26.4799995422363	13.5860643386841
26.5	9.78874397277832
26.5200004577637	15.4374141693115
26.5400009155273	15.93798828125
26.5599994659424	10.9567375183105
26.5799999237061	22.9860725402832
26.6000003814697	23.7991390228271
26.6200008392334	15.620719909668
26.6399993896484	33.6997566223145
26.6599998474121	17.3729267120361
26.6800003051758	21.2850914001465
26.7000007629395	25.1659507751465
26.7199993133545	33.8160667419434
26.7399997711182	25.5712375640869
26.7600002288818	37.4216499328613
26.7800006866455	36.4968566894531
26.7999992370605	42.0897789001465
26.8199996948242	55.79736328125
26.8400001525879	49.7678718566895
26.8600006103516	54.842845916748
26.8799991607666	62.0917816162109
26.8999996185303	62.7600021362305
26.9200000762939	73.3307800292969
26.9400005340576	78.1876449584961
26.9599990844727	74.5291290283203
26.9799995422363	99.8213272094727
27	94.0849838256836
27.0200004577637	99.9452667236328
27.0400009155273	119.546852111816
27.0599994659424	148.229110717773
27.0799999237061	134.674606323242
27.1000003814697	154.168655395508
27.1200008392334	159.190155029297
27.1399993896484	162.738082885742
27.1599998474121	157.226943969727
27.1800003051758	151.772277832031
27.2000007629395	168.670166015625
27.2199993133545	156.382141113281
27.2399997711182	142.691772460938
27.2600002288818	134.286178588867
27.2800006866455	152.848419189453
27.2999992370605	145.245376586914
27.3199996948242	129.886474609375
27.3400001525879	120.684356689453
27.3600006103516	119.615188598633
27.3799991607666	90.3827133178711
27.3999996185303	108.436660766602
27.4200000762939	84.1116485595703
27.4400005340576	88.4742736816406
27.4599990844727	68.4674606323242
27.4799995422363	63.3309440612793
27.5	56.9683723449707
27.5200004577637	44.3310585021973
27.5400009155273	39.9622268676758
27.5599994659424	36.854808807373
27.5799999237061	34.3360939025879
27.6000003814697	23.8908500671387
27.6200008392334	36.1035041809082
27.6399993896484	29.3938007354736
27.6599998474121	32.5743064880371
27.6800003051758	31.1990795135498
27.7000007629395	24.4538135528564
27.7199993133545	27.5383071899414
27.7399997711182	17.95774269104
27.7600002288818	26.8528633117676
27.7800006866455	16.9784412384033
27.7999992370605	22.9585742950439
