Calc. data		1140519_001	
11.4799995422363	0	11.4799995422363	-0.31273540854454
11.5	0	11.5	-13.4321489334106
11.5200004577637	0	11.5200004577637	-8.85898303985596
11.539999961853	0	11.539999961853	-27.1844844818115
11.5600004196167	0	11.5600004196167	-20.2566967010498
11.5799999237061	0	11.5799999237061	-2.90551447868347
11.6000003814697	0	11.6000003814697	-10.4577980041504
11.6199998855591	0	11.6199998855591	10.8602533340454
11.6400003433228	0	11.6400003433228	12.1998071670532
11.6599998474121	0	11.6599998474121	-15.1180324554443
11.6800003051758	0	11.6800003051758	14.5274295806885
11.6999998092651	0	11.6999998092651	4.7642126083374
11.7200002670288	0	11.7200002670288	-1.35611140727997
11.7399997711182	0	11.7399997711182	-21.8003559112549
11.7600002288818	0	11.7600002288818	4.43980884552002
11.7799997329712	0	11.7799997329712	-1.34298670291901
11.8000001907349	0	11.8000001907349	-4.97233724594116
11.8199996948242	0	11.8199996948242	10.9161806106567
11.8400001525879	0	11.8400001525879	5.72739601135254
11.8599996566772	0	11.8599996566772	-17.4145164489746
11.8800001144409	0	11.8800001144409	2.29506707191467
11.8999996185303	0	11.8999996185303	27.9834632873535
11.9200000762939	0	11.9200000762939	-13.6444778442383
11.9399995803833	0	11.9399995803833	23.7723236083984
11.960000038147	0	11.960000038147	-6.61055564880371
11.9799995422363	0	11.9799995422363	-3.39821982383728
12	0	12	-28.4403114318848
12.0200004577637	0	12.0200004577637	-17.7990856170654
12.039999961853	0	12.039999961853	0.531724333763123
12.0600004196167	0	12.0600004196167	10.2731714248657
12.0799999237061	0	12.0799999237061	3.29393649101257
12.1000003814697	0	12.1000003814697	-2.39717793464661
12.1199998855591	0	12.1199998855591	18.9744548797607
12.1400003433228	0	12.1400003433228	-11.5863943099976
12.1599998474121	0	12.1599998474121	-8.04653549194336
12.1800003051758	0	12.1800003051758	-7.53036260604858
12.1999998092651	0	12.1999998092651	-10.5742845535278
12.2200002670288	0	12.2200002670288	34.349910736084
12.2399997711182	0	12.2399997711182	-17.3713512420654
12.2600002288818	0	12.2600002288818	8.37499713897705
12.2799997329712	0	12.2799997329712	15.3659610748291
12.3000001907349	0	12.3000001907349	-7.07718849182129
12.3199996948242	0	12.3199996948242	2.14090013504028
12.3400001525879	0	12.3400001525879	4.67705392837524
12.3599996566772	0	12.3599996566772	-12.4410486221313
12.3800001144409	0	12.3800001144409	0.91082638502121
12.3999996185303	0	12.3999996185303	-9.36391067504883
12.4200000762939	0	12.4200000762939	-26.3332386016846
12.4399995803833	0	12.4399995803833	3.01878428459167
12.460000038147	0	12.460000038147	-8.11941146850586
12.4799995422363	0	12.4799995422363	-6.93601608276367
12.5	0	12.5	21.5195922851563
12.5200004577637	0	12.5200004577637	31.987813949585
12.539999961853	0	12.539999961853	23.1064949035645
12.5600004196167	0	12.5600004196167	-19.3161563873291
12.5799999237061	0	12.5799999237061	-2.24496793746948
12.6000003814697	0	12.6000003814697	-14.3981742858887
12.6199998855591	0	12.6199998855591	6.18345212936401
12.6400003433228	0	12.6400003433228	8.49699401855469
12.6599998474121	0	12.6599998474121	4.26770067214966
12.6800003051758	0	12.6800003051758	3.0745792388916
12.6999998092651	0	12.6999998092651	-4.62111377716064
12.7200002670288	0	12.7200002670288	11.6125955581665
12.7399997711182	0	12.7399997711182	13.0345859527588
12.7600002288818	0	12.7600002288818	4.68370532989502
12.7799997329712	0	12.7799997329712	11.2658529281616
12.8000001907349	0	12.8000001907349	29.9286556243896
12.8199996948242	0	12.8199996948242	3.61240458488464
12.8400001525879	0	12.8400001525879	11.2002601623535
12.8599996566772	0	12.8599996566772	-30.0160312652588
12.8800001144409	0	12.8800001144409	-21.0402851104736
12.8999996185303	0	12.8999996185303	12.7504205703735
12.9200000762939	0	12.9200000762939	-0.0783183723688126
12.9399995803833	0	12.9399995803833	3.73977661132813
12.960000038147	0	12.960000038147	-2.13808441162109
12.9799995422363	0	12.9799995422363	7.99376916885376
13	0	13	-7.40741872787476
13.0200004577637	0	13.0200004577637	-2.01717281341553
13.039999961853	0	13.039999961853	-8.975341796875
13.0600004196167	0	13.0600004196167	10.3103590011597
13.0799999237061	0	13.0799999237061	12.787130355835
13.1000003814697	0	13.1000003814697	16.6930389404297
13.1199998855591	0	13.1199998855591	3.8862669467926
13.1400003433228	0	13.1400003433228	-8.94759368896484
13.1599998474121	0	13.1599998474121	7.55626058578491
13.1800003051758	0	13.1800003051758	0.0815909430384636
13.1999998092651	0	13.1999998092651	10.6046676635742
13.2200002670288	0	13.2200002670288	-23.9785461425781
13.2399997711182	0	13.2399997711182	-8.45206451416016
13.2600002288818	0	13.2600002288818	7.78881740570068
13.2799997329712	0	13.2799997329712	-12.4220094680786
13.3000001907349	0	13.3000001907349	1.76809775829315
13.3199996948242	0	13.3199996948242	-9.86568450927734
13.3400001525879	0	13.3400001525879	5.36217164993286
13.3599996566772	0	13.3599996566772	-33.1536979675293
13.3800001144409	0	13.3800001144409	7.82200002670288
13.3999996185303	0	13.3999996185303	30.1909465789795
13.4200000762939	0	13.4200000762939	-8.31343078613281
13.4399995803833	0	13.4399995803833	-6.59883213043213
13.460000038147	0	13.460000038147	-0.48899057507515
13.4799995422363	0	13.4799995422363	7.36408376693726
13.5	0	13.5	17.6624011993408
13.5200004577637	0	13.5200004577637	5.53829622268677
13.539999961853	0	13.539999961853	11.6738538742065
13.5600004196167	0	13.5600004196167	-5.22931623458862
13.5799999237061	0	13.5799999237061	11.5618333816528
13.6000003814697	0	13.6000003814697	18.3388633728027
13.6199998855591	0	13.6199998855591	8.84558010101318
13.6400003433228	0	13.6400003433228	-12.2841711044312
13.6599998474121	0	13.6599998474121	-5.44721126556396
13.6800003051758	0	13.6800003051758	3.93626141548157
13.6999998092651	0	13.6999998092651	-4.97614717483521
13.7200002670288	0	13.7200002670288	-21.5703182220459
13.7399997711182	0	13.7399997711182	-21.0527820587158
13.7600002288818	0	13.7600002288818	14.3830080032349
13.7799997329712	0	13.7799997329712	-16.5616397857666
13.8000001907349	0	13.8000001907349	31.2111892700195
13.8199996948242	0	13.8199996948242	-15.0088968276978
13.8400001525879	0	13.8400001525879	-20.3588314056396
13.8599996566772	0	13.8599996566772	-1.96454834938049
13.8800001144409	0	13.8800001144409	-12.1751384735107
13.8999996185303	0	13.8999996185303	5.51685667037964
13.9200000762939	0	13.9200000762939	18.9441833496094
13.9399995803833	0	13.9399995803833	-26.3220825195313
13.960000038147	0	13.960000038147	6.08733224868774
13.9799995422363	0	13.9799995422363	-8.6899242401123
14	0	14	35.3342781066895
14.0200004577637	0	14.0200004577637	21.3034248352051
14.039999961853	0	14.039999961853	-9.12339496612549
14.0600004196167	0	14.0600004196167	-32.6798095703125
14.0799999237061	0	14.0799999237061	-3.14000463485718
14.1000003814697	0	14.1000003814697	-13.5690641403198
14.1199998855591	0	14.1199998855591	16.2019119262695
14.1400003433228	0	14.1400003433228	-12.1706485748291
14.1599998474121	0	14.1599998474121	-0.184958502650261
14.1800003051758	0	14.1800003051758	3.53219294548035
14.1999998092651	0	14.1999998092651	5.25411939620972
14.2200002670288	0	14.2200002670288	17.0376892089844
14.2399997711182	0	14.2399997711182	3.71242833137512
14.2600002288818	0	14.2600002288818	1.43180811405182
14.2799997329712	0	14.2799997329712	19.4774131774902
14.3000001907349	0	14.3000001907349	11.0770530700684
14.3199996948242	0	14.3199996948242	0.0938563793897629
14.3400001525879	0	14.3400001525879	-12.3628959655762
14.3599996566772	0	14.3599996566772	11.1867752075195
14.3800001144409	0	14.3800001144409	-1.28737580776215
14.3999996185303	0	14.3999996185303	8.93606948852539
14.4200000762939	0	14.4200000762939	-25.208122253418
14.4399995803833	0	14.4399995803833	3.17416763305664
14.460000038147	0	14.460000038147	20.7743263244629
14.4799995422363	0	14.4799995422363	-3.59815287590027
14.5	0	14.5	0.339045584201813
14.5200004577637	0	14.5200004577637	-15.0988330841064
14.539999961853	0	14.539999961853	-2.89641094207764
14.5600004196167	0	14.5600004196167	-16.5983982086182
14.5799999237061	0	14.5799999237061	-5.85779428482056
14.6000003814697	0	14.6000003814697	12.8210325241089
14.6199998855591	0	14.6199998855591	11.1245584487915
14.6400003433228	0	14.6400003433228	39.3563232421875
14.6599998474121	0	14.6599998474121	14.4710721969604
14.6800003051758	0	14.6800003051758	-22.9762554168701
14.6999998092651	0	14.6999998092651	18.9122905731201
14.7200002670288	0	14.7200002670288	7.69591236114502
14.7399997711182	0	14.7399997711182	-7.56515121459961
14.7600002288818	0	14.7600002288818	-19.5027523040771
14.7799997329712	0	14.7799997329712	-4.75831270217896
14.8000001907349	0	14.8000001907349	11.7079010009766
14.8199996948242	0	14.8199996948242	-34.1060523986816
14.8400001525879	0	14.8400001525879	16.3557510375977
14.8599996566772	0	14.8599996566772	17.9445934295654
14.8800001144409	0	14.8800001144409	-28.0023193359375
14.8999996185303	0	14.8999996185303	3.28926992416382
14.9200000762939	0	14.9200000762939	-2.87540316581726
14.9399995803833	0	14.9399995803833	-3.02838397026062
14.960000038147	0	14.960000038147	1.41142594814301
14.9799995422363	0	14.9799995422363	-8.77806663513184
15	0	15	4.46916007995605
15.0200004577637	0	15.0200004577637	-15.2689533233643
15.039999961853	0	15.039999961853	-6.69524335861206
15.0600004196167	0	15.0600004196167	1.07836449146271
15.0799999237061	0	15.0799999237061	11.7915830612183
15.1000003814697	0	15.1000003814697	-41.1081237792969
15.1199998855591	0	15.1199998855591	17.0882244110107
15.1400003433228	0	15.1400003433228	19.199047088623
15.1599998474121	0	15.1599998474121	9.15345001220703
15.1800003051758	0	15.1800003051758	12.3889617919922
15.1999998092651	0	15.1999998092651	-7.43067836761475
15.2200002670288	0	15.2200002670288	13.8066663742065
15.2399997711182	0	15.2399997711182	-14.0160121917725
15.2600002288818	0	15.2600002288818	10.9017295837402
15.2799997329712	0	15.2799997329712	9.03163242340088
15.3000001907349	0	15.3000001907349	16.1330451965332
15.3199996948242	0	15.3199996948242	18.304235458374
15.3400001525879	0	15.3400001525879	8.30763626098633
15.3599996566772	0	15.3599996566772	-10.343602180481
15.3800001144409	0.107582539319992	15.3800001144409	-33.9734420776367
15.3999996185303	0.107945993542671	15.3999996185303	2.77521991729736
15.4200000762939	0.108311288058758	15.4200000762939	16.4352912902832
15.4399995803833	0.162067040801048	15.4399995803833	6.71418523788452
15.460000038147	0.162616282701492	15.460000038147	-7.8394570350647
15.4799995422363	0.163168340921402	15.4799995422363	-1.82989943027496
15.5	0.163723200559616	15.5	-1.7232700586319
15.5200004577637	0.164280906319618	15.5200004577637	11.4761724472046
15.539999961853	0.164841458201408	15.539999961853	11.7477035522461
15.5600004196167	0.165404886007309	15.5600004196167	43.3219909667969
15.5799999237061	0.165971219539642	15.5799999237061	25.5660648345947
15.6000003814697	0.166540443897247	15.6000003814697	-8.94106578826904
15.6199998855591	0.167112618684769	15.6199998855591	-14.3193511962891
15.6400003433228	0.167687743902206	15.6400003433228	11.9732437133789
15.6599998474121	0.168265834450722	15.6599998474121	-5.32640600204468
15.6800003051758	0.168846920132637	15.6800003051758	-5.68605947494507
15.6999998092651	0.169431030750275	15.6999998092651	7.07337379455566
15.7200002670288	0.170018166303635	15.7200002670288	26.7572498321533
15.7399997711182	0.170608371496201	15.7399997711182	-4.96434259414673
15.7600002288818	0.171201646327972	15.7600002288818	-6.23142099380493
15.7799997329712	0.171798020601273	15.7799997329712	-1.50472557544708
15.8000001907349	0.172397509217262	15.8000001907349	-8.93712139129639
15.8199996948242	0.173000156879425	15.8199996948242	12.3361206054688
15.8400001525879	0.173605963587761	15.8400001525879	-17.9436683654785
15.8599996566772	0.174214944243431	15.8599996566772	12.9540243148804
15.8800001144409	0.17482715845108	15.8800001144409	-1.53482961654663
15.8999996185303	0.175442591309547	15.8999996185303	-12.6058340072632
15.9200000762939	0.176061272621155	15.9200000762939	-29.9274024963379
15.9399995803833	0.176683232188225	15.9399995803833	-39.1584854125977
15.960000038147	0.17730849981308	15.960000038147	18.984188079834
15.9799995422363	0.177937105298042	15.9799995422363	16.6971416473389
16	0.178569033741951	16	-18.5394668579102
16.0200004577637	0.179204344749451	16.0200004577637	38.5646438598633
16.0400009155273	0.179843053221703	16.0400009155273	24.6172618865967
16.0599994659424	0.180485188961029	16.0599994659424	1.05945384502411
16.0799999237061	0.181130766868591	16.0799999237061	19.4482555389404
16.1000003814697	0.181779801845551	16.1000003814697	12.3820695877075
16.1200008392334	0.18243233859539	16.1200008392334	9.82256317138672
16.1399993896484	0.183088392019272	16.1399993896484	23.369909286499
16.1599998474121	0.183747991919518	16.1599998474121	-15.319995880127
16.1800003051758	0.18441116809845	16.1800003051758	1.10892593860626
16.2000007629395	0.18507793545723	16.2000007629395	19.4898014068604
16.2199993133545	0.18574832379818	16.2199993133545	1.33318853378296
16.2399997711182	0.186422362923622	16.2399997711182	1.5560314655304
16.2600002288818	0.18710008263588	16.2600002288818	14.2376127243042
16.2800006866455	0.187781497836113	16.2800006866455	-3.11773538589478
16.2999992370605	0.188466638326645	16.2999992370605	11.8704624176025
16.3199996948242	0.189155533909798	16.3199996948242	3.09905481338501
16.3400001525879	0.189848214387894	16.3400001525879	13.1900339126587
16.3600006103516	0.190544709563255	16.3600006103516	4.63140535354614
16.3799991607666	0.191245049238205	16.3799991607666	-3.19347238540649
16.3999996185303	0.191949248313904	16.3999996185303	7.15083932876587
16.4200000762939	0.192657351493835	16.4200000762939	-5.67289543151855
16.4400005340576	0.193369373679161	16.4400005340576	-4.7927770614624
16.4599990844727	0.194085344672203	16.4599990844727	-15.1832942962646
16.4799995422363	0.194805309176445	16.4799995422363	-5.81911897659302
16.5	0.195529282093048	16.5	16.5032367706299
16.5200004577637	0.196257293224335	16.5200004577637	-3.92519569396973
16.5400009155273	0.196989387273788	16.5400009155273	13.0857801437378
16.5599994659424	0.19772557914257	16.5599994659424	15.4243469238281
16.5799999237061	0.198465898633003	16.5799999237061	20.2726764678955
16.6000003814697	0.19921039044857	16.6000003814697	14.3076639175415
16.6200008392334	0.199959084391594	16.6200008392334	23.55735206604
16.6399993896484	0.200711995363235	16.6399993896484	10.8775415420532
16.6599998474121	0.201469168066978	16.6599998474121	24.4373931884766
16.6800003051758	0.202230632305145	16.6800003051758	0.275902420282364
16.7000007629395	0.202996432781219	16.7000007629395	13.0361061096191
16.7199993133545	0.203766584396362	16.7199993133545	14.9951152801514
16.7399997711182	0.204541116952896	16.7399997711182	3.35910677909851
16.7600002288818	0.205320075154305	16.7600002288818	8.18017101287842
16.7800006866455	0.206103503704071	16.7800006866455	5.06638336181641
16.7999992370605	0.206891417503357	16.7999992370605	4.25877094268799
16.8199996948242	0.207683846354485	16.8199996948242	-7.07587480545044
16.8400001525879	0.208480849862099	16.8400001525879	5.20073461532593
16.8600006103516	0.209282442927361	16.8600006103516	-1.87244701385498
16.8799991607666	0.210088670253754	16.8799991607666	-13.9462394714355
16.8999996185303	0.2108995616436	16.8999996185303	3.49676513671875
16.9200000762939	0.211715161800385	16.9200000762939	-14.2000513076782
16.9400005340576	0.212535500526428	16.9400005340576	24.5757369995117
16.9599990844727	0.213360607624054	16.9599990844727	3.72750902175903
16.9799995422363	0.214190542697906	16.9799995422363	2.29571318626404
17	0.215025305747986	17	14.2427654266357
17.0200004577637	0.215864971280098	17.0200004577637	-10.1776885986328
17.0400009155273	0.216709569096565	17.0400009155273	-8.96725368499756
17.0599994659424	0.21755912899971	17.0599994659424	-0.0729069784283638
17.0799999237061	0.218413695693016	17.0799999237061	17.7096328735352
17.1000003814697	0.219273298978806	17.1000003814697	-5.40898609161377
17.1200008392334	0.220137983560562	17.1200008392334	6.69617128372192
17.1399993896484	0.221007809042931	17.1399993896484	-9.1276216506958
17.1599998474121	0.221882790327072	17.1599998474121	-13.660304069519
17.1800003051758	0.22276297211647	17.1800003051758	4.45151424407959
17.2000007629395	0.223648399114609	17.2000007629395	-1.72518110275269
17.2199993133545	0.224539116024971	17.2199993133545	-9.10335636138916
17.2399997711182	0.225435167551041	17.2399997711182	12.0652160644531
17.2600002288818	0.226336598396301	17.2600002288818	-5.1977367401123
17.2800006866455	0.227243438363075	17.2800006866455	11.2279005050659
17.2999992370605	0.228155732154846	17.2999992370605	-20.4314651489258
17.3199996948242	0.229073539376259	17.3199996948242	-16.6402034759521
17.3400001525879	0.229996904730797	17.3400001525879	5.38721704483032
17.3600006103516	0.230925843119621	17.3600006103516	17.2944889068604
17.3799991607666	0.231860429048538	17.3799991607666	22.5522994995117
17.3999996185303	0.23280069231987	17.3999996185303	1.57704043388367
17.4200000762939	0.233746692538261	17.4200000762939	1.33970522880554
17.4400005340576	0.234698474407196	17.4400005340576	-5.70076990127563
17.4599990844727	0.235656067728996	17.4599990844727	3.67520189285278
17.4799995422363	0.236619547009468	17.4799995422363	-2.40747237205505
17.5	0.237588942050934	17.5	7.77805757522583
17.5200004577637	0.238564297556877	17.5200004577637	-9.65401363372803
17.5400009155273	0.239545673131943	17.5400009155273	17.2974414825439
17.5599994659424	0.240533113479614	17.5599994659424	-8.42505836486816
17.5799999237061	0.241526678204536	17.5799999237061	-10.0461864471436
17.6000003814697	0.242526397109032	17.6000003814697	-30.0100364685059
17.6200008392334	0.243532344698906	17.6200008392334	30.600887298584
17.6399993896484	0.244544565677643	17.6399993896484	-8.06640148162842
17.6599998474121	0.245563104748726	17.6599998474121	19.1583232879639
17.6800003051758	0.2465880215168	17.6800003051758	12.1413478851318
17.7000007629395	0.24761937558651	17.7000007629395	13.5235843658447
17.7199993133545	0.248657196760178	17.7199993133545	-4.62654876708984
17.7399997711182	0.24970155954361	17.7399997711182	16.5950603485107
17.7600002288818	0.250752508640289	17.7600002288818	-0.278737038373947
17.7800006866455	0.251810133457184	17.7800006866455	6.29536008834839
17.7999992370605	0.252874433994293	17.7999992370605	-21.5597400665283
17.8199996948242	0.253945499658585	17.8199996948242	7.97436618804932
17.8400001525879	0.255023390054703	17.8400001525879	-12.0423107147217
17.8600006103516	0.25610813498497	17.8600006103516	5.05595302581787
17.8799991607666	0.257199853658676	17.8799991607666	5.98319053649902
17.8999996185303	0.258298546075821	17.8999996185303	13.1808977127075
17.9200000762939	0.259404271841049	17.9200000762939	0.959481537342072
17.9400005340576	0.260517120361328	17.9400005340576	-18.4382610321045
17.9599990844727	0.261637181043625	17.9599990844727	-16.2100410461426
17.9799995422363	0.262764424085617	17.9799995422363	9.08800411224365
18	0.263898998498917	18	27.625883102417
18.0200004577637	0.265040934085846	18.0200004577637	6.8771390914917
18.0400009155273	0.26619029045105	18.0400009155273	-11.5354909896851
18.0599994659424	0.267347157001495	18.0599994659424	6.65677452087402
18.0799999237061	0.268511563539505	18.0799999237061	13.9064798355103
18.1000003814697	0.269683599472046	18.1000003814697	9.41143798828125
18.1200008392334	0.27086329460144	18.1200008392334	23.6348419189453
18.1399993896484	0.272050768136978	18.1399993896484	4.31875658035278
18.1599998474121	0.273246079683304	18.1599998474121	4.28129386901855
18.1800003051758	0.27444925904274	18.1800003051758	2.20551228523254
18.2000007629395	0.275660425424576	18.2000007629395	5.60474586486816
18.2199993133545	0.276879608631134	18.2199993133545	3.96242165565491
18.2399997711182	0.278106898069382	18.2399997711182	-17.2627983093262
18.2600002288818	0.279342353343964	18.2600002288818	0.0487892255187035
18.2800006866455	0.280586093664169	18.2800006866455	-19.7326927185059
18.2999992370605	0.281838119029999	18.2999992370605	7.30688428878784
18.3199996948242	0.283098548650742	18.3199996948242	-10.4861745834351
18.3400001525879	0.284367471933365	18.3400001525879	-29.7064762115479
18.3600006103516	0.285644918680191	18.3600006103516	14.7806434631348
18.3799991607666	0.28693100810051	18.3799991607666	-0.481169819831848
18.3999996185303	0.288225799798965	18.3999996185303	-15.4893312454224
18.4200000762939	0.289529383182526	18.4200000762939	-11.7398138046265
18.4400005340576	0.290841788053513	18.4400005340576	-13.6446838378906
18.4599990844727	0.292163163423538	18.4599990844727	14.4771327972412
18.4799995422363	0.293493568897247	18.4799995422363	3.05133938789368
18.5	0.294833064079285	18.5	-8.83373355865479
18.5200004577637	0.29618176817894	18.5200004577637	-23.7697162628174
18.5400009155273	0.297539740800858	18.5400009155273	-1.57478606700897
18.5599994659424	0.298907041549683	18.5599994659424	5.18205308914185
18.5799999237061	0.300283819437027	18.5799999237061	-5.42168521881104
18.6000003814697	0.301670104265213	18.6000003814697	12.997220993042
18.6200008392334	0.303066045045853	18.6200008392334	11.601414680481
18.6399993896484	0.304471671581268	18.6399993896484	19.5974960327148
18.6599998474121	0.30588710308075	18.6599998474121	18.9168300628662
18.6800003051758	0.307312399148941	18.6800003051758	-10.8246641159058
18.7000007629395	0.308747708797455	18.7000007629395	-4.40962743759155
18.7199993133545	0.310193091630936	18.7199993133545	9.68574237823486
18.7399997711182	0.311648637056351	18.7399997711182	-10.4982891082764
18.7600002288818	0.31311446428299	18.7600002288818	-5.26703596115112
18.7800006866455	0.314590632915497	18.7800006866455	28.0599040985107
18.7999992370605	0.316077262163162	18.7999992370605	-14.2725763320923
18.8199996948242	0.317574471235275	18.8199996948242	12.0711317062378
18.8400001525879	0.319082319736481	18.8400001525879	12.5483999252319
18.8600006103516	0.320600956678391	18.8600006103516	-16.28444480896
18.8799991607666	0.322130441665649	18.8799991607666	17.2229709625244
18.8999996185303	0.323670893907547	18.8999996185303	25.3031120300293
18.9200000762939	0.325222432613373	18.9200000762939	-1.50340306758881
18.9400005340576	0.326785147190094	18.9400005340576	-0.501708090305328
18.9599990844727	0.328359127044678	18.9599990844727	-9.05427646636963
18.9799995422363	0.329944521188736	18.9799995422363	-18.6226139068604
19	0.331541419029236	19	-9.72444152832031
19.0200004577637	0.333149939775467	19.0200004577637	-3.18138265609741
19.0400009155273	0.334770202636719	19.0400009155273	2.96451759338379
19.0599994659424	0.336402297019958	19.0599994659424	-6.88811540603638
19.0799999237061	0.338046342134476	19.0799999237061	-23.8847675323486
19.1000003814697	0.339702486991882	19.1000003814697	19.2323627471924
19.1200008392334	0.341370820999146	19.1200008392334	-11.259298324585
19.1399993896484	0.343051463365555	19.1399993896484	8.85253524780273
19.1599998474121	0.344744563102722	19.1599998474121	4.42674922943115
19.1800003051758	0.346450209617615	19.1800003051758	12.7333908081055
19.2000007629395	0.348168522119522	19.2000007629395	-5.14009380340576
19.2199993133545	0.349899679422379	19.2199993133545	9.40674209594727
19.2399997711182	0.351643770933151	19.2399997711182	-1.29262232780457
19.2600002288818	0.35340091586113	19.2600002288818	-3.79661536216736
19.2800006866455	0.355171293020248	19.2800006866455	-11.6623983383179
19.2999992370605	0.356954962015152	19.2999992370605	-17.7765007019043
19.3199996948242	0.358752131462097	19.3199996948242	-2.25753831863403
19.3400001525879	0.360562890768051	19.3400001525879	21.7238388061523
19.3600006103516	0.362387388944626	19.3600006103516	4.71861791610718
19.3799991607666	0.364225775003433	19.3799991607666	-4.46671676635742
19.3999996185303	0.366078168153763	19.3999996185303	10.9862842559814
19.4200000762939	0.367944717407227	19.4200000762939	-9.38355350494385
19.4400005340576	0.369825601577759	19.4400005340576	-3.23846554756165
19.4599990844727	0.371720910072327	19.4599990844727	5.77024126052856
19.4799995422363	0.373630851507187	19.4799995422363	18.7089405059814
19.5	0.375555515289307	19.5	22.3212757110596
19.5200004577637	0.377495110034943	19.5200004577637	-17.9484672546387
19.5400009155273	0.379449754953384	19.5400009155273	-5.34055280685425
19.5599994659424	0.381419628858566	19.5599994659424	12.3031129837036
19.5799999237061	0.383404850959778	19.5799999237061	-1.22671675682068
19.6000003814697	0.385405629873276	19.6000003814697	-1.59480714797974
19.6200008392334	0.387422114610672	19.6200008392334	-10.0105037689209
19.6399993896484	0.389454454183578	19.6399993896484	-12.373176574707
19.6599998474121	0.391502797603607	19.6599998474121	-8.34469223022461
19.6800003051758	0.393567353487015	19.6800003051758	-0.776341497898102
19.7000007629395	0.395648300647736	19.7000007629395	10.8181943893433
19.7199993133545	0.397745758295059	19.7199993133545	-1.67014014720917
