Calc. data		1140529-3_004	
12.0600004196167	0	12.0600004196167	4.68230772018433
12.0799999237061	0	12.0799999237061	19.4832553863525
12.1000003814697	0	12.1000003814697	-18.6788539886475
12.1199998855591	0	12.1199998855591	-19.4312515258789
12.1400003433228	0	12.1400003433228	-36.5773506164551
12.1599998474121	0	12.1599998474121	-20.8608341217041
12.1800003051758	0	12.1800003051758	27.1118907928467
12.1999998092651	0	12.1999998092651	-4.31347751617432
12.2200002670288	0	12.2200002670288	-27.735818862915
12.2399997711182	0	12.2399997711182	9.85039901733398
12.2600002288818	0	12.2600002288818	-2.00126791000366
12.2799997329712	0	12.2799997329712	-32.5458908081055
12.3000001907349	0	12.3000001907349	3.9093189239502
12.3199996948242	0	12.3199996948242	10.3794794082642
12.3400001525879	0	12.3400001525879	-8.91446590423584
12.3599996566772	0	12.3599996566772	0.0206869933754206
12.3800001144409	0	12.3800001144409	-4.23239374160767
12.3999996185303	0	12.3999996185303	-0.332557320594788
12.4200000762939	0	12.4200000762939	-29.3343276977539
12.4399995803833	0	12.4399995803833	13.7861099243164
12.460000038147	0	12.460000038147	-14.5387697219849
12.4799995422363	0	12.4799995422363	10.3592576980591
12.5	0	12.5	-6.63486480712891
12.5200004577637	0	12.5200004577637	-13.1807479858398
12.539999961853	0	12.539999961853	-8.81260681152344
12.5600004196167	0	12.5600004196167	-39.010669708252
12.5799999237061	0	12.5799999237061	14.2828712463379
12.6000003814697	0	12.6000003814697	-16.6052341461182
12.6199998855591	0	12.6199998855591	-1.45694124698639
12.6400003433228	0	12.6400003433228	-7.10656213760376
12.6599998474121	0	12.6599998474121	42.2803421020508
12.6800003051758	0	12.6800003051758	-17.3691711425781
12.6999998092651	0	12.6999998092651	21.166711807251
12.7200002670288	0	12.7200002670288	28.4322509765625
12.7399997711182	0	12.7399997711182	8.58927822113037
12.7600002288818	0	12.7600002288818	-3.99652051925659
12.7799997329712	0	12.7799997329712	8.76876831054688
12.8000001907349	0	12.8000001907349	8.65375518798828
12.8199996948242	0	12.8199996948242	7.23673009872437
12.8400001525879	0	12.8400001525879	3.49572968482971
12.8599996566772	0	12.8599996566772	1.80198085308075
12.8800001144409	0	12.8800001144409	-4.19913530349731
12.8999996185303	0	12.8999996185303	-4.24366140365601
12.9200000762939	0	12.9200000762939	20.5246601104736
12.9399995803833	0	12.9399995803833	4.64107179641724
12.960000038147	0	12.960000038147	25.8850803375244
12.9799995422363	0	12.9799995422363	11.5816173553467
13	0	13	10.4408512115479
13.0200004577637	0	13.0200004577637	6.10433530807495
13.039999961853	0	13.039999961853	-2.08856606483459
13.0600004196167	0	13.0600004196167	-14.0909357070923
13.0799999237061	0	13.0799999237061	17.4594650268555
13.1000003814697	0	13.1000003814697	-16.7382564544678
13.1199998855591	0	13.1199998855591	0.572960078716278
13.1400003433228	0	13.1400003433228	4.63099479675293
13.1599998474121	0	13.1599998474121	-11.9556064605713
13.1800003051758	0	13.1800003051758	-10.7781867980957
13.1999998092651	0	13.1999998092651	-5.78731250762939
13.2200002670288	0	13.2200002670288	0.667173206806183
13.2399997711182	0	13.2399997711182	-17.9097595214844
13.2600002288818	0	13.2600002288818	40.6325187683105
13.2799997329712	0	13.2799997329712	-1.96263182163239
13.3000001907349	0	13.3000001907349	-20.7374401092529
13.3199996948242	0	13.3199996948242	17.6125965118408
13.3400001525879	0	13.3400001525879	5.57013750076294
13.3599996566772	0	13.3599996566772	-24.3375682830811
13.3800001144409	0	13.3800001144409	-16.0266799926758
13.3999996185303	0	13.3999996185303	-7.14748430252075
13.4200000762939	0	13.4200000762939	13.7567234039307
13.4399995803833	0	13.4399995803833	2.99012446403503
13.460000038147	0	13.460000038147	3.64449453353882
13.4799995422363	0	13.4799995422363	-19.8807106018066
13.5	0	13.5	-20.1698627471924
13.5200004577637	0	13.5200004577637	-7.8114652633667
13.539999961853	0	13.539999961853	32.7712745666504
13.5600004196167	0	13.5600004196167	-9.43141746520996
13.5799999237061	0	13.5799999237061	-0.00340298400260508
13.6000003814697	0	13.6000003814697	10.8097972869873
13.6199998855591	0	13.6199998855591	5.84594631195068
13.6400003433228	0	13.6400003433228	10.1846160888672
13.6599998474121	0	13.6599998474121	9.03434181213379
13.6800003051758	0	13.6800003051758	24.9144077301025
13.6999998092651	0	13.6999998092651	-13.9616594314575
13.7200002670288	0	13.7200002670288	3.2760226726532
13.7399997711182	0	13.7399997711182	-2.06271958351135
13.7600002288818	0	13.7600002288818	7.50738382339478
13.7799997329712	0	13.7799997329712	2.45575022697449
13.8000001907349	0	13.8000001907349	0.316233932971954
13.8199996948242	0	13.8199996948242	-2.58522653579712
13.8400001525879	0	13.8400001525879	-1.2280365228653
13.8599996566772	0	13.8599996566772	-3.2722499370575
13.8800001144409	0	13.8800001144409	15.0007104873657
13.8999996185303	0	13.8999996185303	8.95074939727783
13.9200000762939	0	13.9200000762939	-8.5735502243042
13.9399995803833	0	13.9399995803833	-14.6663103103638
13.960000038147	0	13.960000038147	-7.9251446723938
13.9799995422363	0	13.9799995422363	15.8964776992798
14	0	14	-12.8094043731689
14.0200004577637	0	14.0200004577637	-14.2782526016235
14.039999961853	0	14.039999961853	7.96580362319946
14.0600004196167	0	14.0600004196167	18.4993896484375
14.0799999237061	0	14.0799999237061	-4.2054386138916
14.1000003814697	0	14.1000003814697	-7.28715896606445
14.1199998855591	0	14.1199998855591	-6.41647577285767
14.1400003433228	0	14.1400003433228	12.3873805999756
14.1599998474121	0	14.1599998474121	2.00270009040833
14.1800003051758	0	14.1800003051758	-5.7360782623291
14.1999998092651	0	14.1999998092651	23.952579498291
14.2200002670288	0	14.2200002670288	-17.1963748931885
14.2399997711182	0	14.2399997711182	16.1847438812256
14.2600002288818	0	14.2600002288818	3.56266760826111
14.2799997329712	0	14.2799997329712	9.44117546081543
14.3000001907349	0	14.3000001907349	20.8349266052246
14.3199996948242	0	14.3199996948242	14.7829494476318
14.3400001525879	0	14.3400001525879	17.2473659515381
14.3599996566772	0	14.3599996566772	6.23667097091675
14.3800001144409	0	14.3800001144409	-8.92611217498779
14.3999996185303	0	14.3999996185303	-8.00285816192627
14.4200000762939	0	14.4200000762939	5.41601943969727
14.4399995803833	0	14.4399995803833	-2.49686169624329
14.460000038147	0	14.460000038147	-7.47743701934814
14.4799995422363	0	14.4799995422363	-6.87567138671875
14.5	0	14.5	-3.57281041145325
14.5200004577637	0	14.5200004577637	1.82538270950317
14.539999961853	0	14.539999961853	-6.56528234481812
14.5600004196167	0	14.5600004196167	-16.5782146453857
14.5799999237061	0	14.5799999237061	-2.14170384407043
14.6000003814697	0	14.6000003814697	1.49272155761719
14.6199998855591	0	14.6199998855591	-1.99983394145966
14.6400003433228	0	14.6400003433228	-7.82486534118652
14.6599998474121	0	14.6599998474121	-10.0715799331665
14.6800003051758	0	14.6800003051758	29.1439762115479
14.6999998092651	0	14.6999998092651	1.75412201881409
14.7200002670288	0	14.7200002670288	-19.0948429107666
14.7399997711182	0	14.7399997711182	1.54937756061554
14.7600002288818	0	14.7600002288818	-10.0833024978638
14.7799997329712	0	14.7799997329712	1.59137201309204
14.8000001907349	0	14.8000001907349	-7.7901291847229
14.8199996948242	0	14.8199996948242	2.17743182182312
14.8400001525879	0	14.8400001525879	18.3021411895752
14.8599996566772	0	14.8599996566772	10.5267276763916
14.8800001144409	0	14.8800001144409	6.36048030853271
14.8999996185303	0	14.8999996185303	-12.1825532913208
14.9200000762939	0	14.9200000762939	23.8414554595947
14.9399995803833	0	14.9399995803833	-23.6229190826416
14.960000038147	0	14.960000038147	15.1225309371948
14.9799995422363	0	14.9799995422363	39.2348289489746
15	0	15	-11.1073036193848
15.0200004577637	0	15.0200004577637	9.9081563949585
15.039999961853	0	15.039999961853	8.81912231445313
15.0600004196167	0	15.0600004196167	-7.52217721939087
15.0799999237061	0	15.0799999237061	-29.017463684082
15.1000003814697	0	15.1000003814697	-8.08292770385742
15.1199998855591	0	15.1199998855591	13.015284538269
15.1400003433228	0	15.1400003433228	1.94617438316345
15.1599998474121	0	15.1599998474121	2.48286938667297
15.1800003051758	0	15.1800003051758	-20.0988941192627
15.1999998092651	0	15.1999998092651	-14.0773630142212
15.2200002670288	0	15.2200002670288	0.804536700248718
15.2399997711182	0	15.2399997711182	-8.18855094909668
15.2600002288818	0	15.2600002288818	7.75739574432373
15.2799997329712	0	15.2799997329712	-6.77788543701172
15.3000001907349	0	15.3000001907349	27.1591987609863
15.3199996948242	0	15.3199996948242	-3.15701913833618
15.3400001525879	0	15.3400001525879	16.1178932189941
15.3599996566772	0	15.3599996566772	20.3909301757813
15.3800001144409	0	15.3800001144409	-5.86885786056519
15.3999996185303	0	15.3999996185303	-16.0625991821289
15.4200000762939	0	15.4200000762939	-25.9323959350586
15.4399995803833	0	15.4399995803833	14.9837551116943
15.460000038147	0	15.460000038147	1.96075081825256
15.4799995422363	0	15.4799995422363	1.94380795955658
15.5	0	15.5	14.4454183578491
15.5200004577637	0	15.5200004577637	-24.0043315887451
15.539999961853	0	15.539999961853	-7.35199499130249
15.5600004196167	0	15.5600004196167	3.4662504196167
15.5799999237061	0	15.5799999237061	-2.06377482414246
15.6000003814697	0	15.6000003814697	-4.58244132995605
15.6199998855591	0	15.6199998855591	-19.0030841827393
15.6400003433228	0	15.6400003433228	5.36892032623291
15.6599998474121	0	15.6599998474121	-5.88390064239502
15.6800003051758	0	15.6800003051758	-3.12654042243958
15.6999998092651	0	15.6999998092651	26.3988246917725
15.7200002670288	0	15.7200002670288	18.0844612121582
15.7399997711182	0	15.7399997711182	8.94505882263184
15.7600002288818	0	15.7600002288818	-20.2257442474365
15.7799997329712	0	15.7799997329712	22.6891403198242
15.8000001907349	0	15.8000001907349	14.5295238494873
15.8199996948242	0	15.8199996948242	13.3329057693481
15.8400001525879	0	15.8400001525879	-8.44370174407959
15.8599996566772	0	15.8599996566772	-13.8537702560425
15.8800001144409	0	15.8800001144409	3.92863893508911
15.8999996185303	0	15.8999996185303	-1.52039861679077
15.9200000762939	0	15.9200000762939	-1.69435691833496
15.9399995803833	0	15.9399995803833	-2.67548537254333
15.960000038147	0	15.960000038147	-9.73962116241455
15.9799995422363	0	15.9799995422363	11.1586399078369
16	0	16	-17.9865493774414
16.0200004577637	0	16.0200004577637	24.7784805297852
16.0400009155273	0	16.0400009155273	-11.3602409362793
16.0599994659424	0	16.0599994659424	-4.31540632247925
16.0799999237061	0	16.0799999237061	-12.3736572265625
16.1000003814697	0	16.1000003814697	-31.4898471832275
16.1200008392334	0	16.1200008392334	25.6775550842285
16.1399993896484	0	16.1399993896484	0.301017701625824
16.1599998474121	0	16.1599998474121	-8.10629749298096
16.1800003051758	0	16.1800003051758	-4.86467552185059
16.2000007629395	0	16.2000007629395	-3.79631161689758
16.2199993133545	0	16.2199993133545	-10.37952709198
16.2399997711182	0	16.2399997711182	-10.0461654663086
16.2600002288818	0	16.2600002288818	-7.30685234069824
16.2800006866455	0	16.2800006866455	-9.69465732574463
16.2999992370605	0	16.2999992370605	31.453821182251
16.3199996948242	0	16.3199996948242	-12.8469696044922
16.3400001525879	0	16.3400001525879	3.51885318756104
16.3600006103516	0	16.3600006103516	-17.0659160614014
16.3799991607666	0	16.3799991607666	10.4454402923584
16.3999996185303	0	16.3999996185303	0.769332230091095
16.4200000762939	0	16.4200000762939	4.37308692932129
16.4400005340576	0	16.4400005340576	3.1278395652771
16.4599990844727	0	16.4599990844727	10.167724609375
16.4799995422363	0	16.4799995422363	-12.9084300994873
16.5	0	16.5	-10.867338180542
16.5200004577637	0	16.5200004577637	-3.61211180686951
16.5400009155273	0	16.5400009155273	-10.2370386123657
16.5599994659424	0	16.5599994659424	7.20158720016479
16.5799999237061	0	16.5799999237061	35.2926139831543
16.6000003814697	0	16.6000003814697	-9.38608646392822
16.6200008392334	0	16.6200008392334	8.93010425567627
16.6399993896484	0	16.6399993896484	17.3213806152344
16.6599998474121	0	16.6599998474121	-22.4475708007813
16.6800003051758	0	16.6800003051758	-1.96918785572052
16.7000007629395	0	16.7000007629395	-6.45317983627319
16.7199993133545	0	16.7199993133545	-20.0464000701904
16.7399997711182	0	16.7399997711182	-9.96336364746094
16.7600002288818	0	16.7600002288818	2.14172196388245
16.7800006866455	0	16.7800006866455	3.01389193534851
16.7999992370605	0	16.7999992370605	15.057240486145
16.8199996948242	0	16.8199996948242	-15.3518333435059
16.8400001525879	0	16.8400001525879	6.82342433929443
16.8600006103516	0	16.8600006103516	2.70718502998352
16.8799991607666	0	16.8799991607666	-2.52439308166504
16.8999996185303	0	16.8999996185303	3.68495941162109
16.9200000762939	0.122524581849575	16.9200000762939	7.56935405731201
16.9400005340576	0.122994184494019	16.9400005340576	-11.3550090789795
16.9599990844727	0.123466484248638	16.9599990844727	31.4698791503906
16.9799995422363	0.123941510915756	16.9799995422363	38.4565963745117
17	0.185439378023148	17	9.29265403747559
17.0200004577637	0.186154022812843	17.0200004577637	1.95572280883789
17.0400009155273	0.186872825026512	17.0400009155273	-4.30209541320801
17.0599994659424	0.187595784664154	17.0599994659424	20.9147186279297
17.0799999237061	0.188322946429253	17.0799999237061	9.0770902633667
17.1000003814697	0.18905434012413	17.1000003814697	18.7740821838379
17.1200008392334	0.189790010452271	17.1200008392334	23.4240226745605
17.1399993896484	0.190529987215996	17.1399993896484	-2.14064621925354
17.1599998474121	0.191274285316467	17.1599998474121	20.4894008636475
17.1800003051758	0.19202296435833	17.1800003051758	8.30878829956055
17.2000007629395	0.192776039242744	17.2000007629395	-1.29076457023621
17.2199993133545	0.193533569574356	17.2199993133545	7.34279155731201
17.2399997711182	0.194295555353165	17.2399997711182	-19.4223690032959
17.2600002288818	0.195062056183815	17.2600002288818	-0.546347796916962
17.2800006866455	0.195833101868629	17.2800006866455	-5.63849544525146
17.2999992370605	0.19660872220993	17.2999992370605	-5.77413320541382
17.3199996948242	0.197388961911201	17.3199996948242	-16.9488868713379
17.3400001525879	0.198173850774765	17.3400001525879	3.11556053161621
17.3600006103516	0.198963433504105	17.3600006103516	13.1269512176514
17.3799991607666	0.199757754802704	17.3799991607666	15.6514282226563
17.3999996185303	0.200556829571724	17.3999996185303	10.6399297714233
17.4200000762939	0.201360702514648	17.4200000762939	-7.12498569488525
17.4400005340576	0.202169433236122	17.4400005340576	-6.69616556167603
17.4599990844727	0.202983036637306	17.4599990844727	12.37171459198
17.4799995422363	0.203801557421684	17.4799995422363	6.44835519790649
17.5	0.20462504029274	17.5	-5.16165256500244
17.5200004577637	0.205453529953957	17.5200004577637	-0.751251459121704
17.5400009155273	0.206287056207657	17.5400009155273	-6.86907625198364
17.5599994659424	0.207125663757324	17.5599994659424	3.52611374855042
17.5799999237061	0.207969397306442	17.5799999237061	20.9142322540283
17.6000003814697	0.208818286657333	17.6000003814697	25.201358795166
17.6200008392334	0.209672391414642	17.6200008392334	29.0349941253662
17.6399993896484	0.210531756281853	17.6399993896484	13.395357131958
17.6599998474121	0.211396396160126	17.6599998474121	-9.15539073944092
17.6800003051758	0.212266385555267	17.6800003051758	-3.92240023612976
17.7000007629395	0.2131417542696	17.7000007629395	-9.04054737091064
17.7199993133545	0.214022532105446	17.7199993133545	-17.9535331726074
17.7399997711182	0.214908793568611	17.7399997711182	-6.69549465179443
17.7600002288818	0.215800583362579	17.7600002288818	-3.15707778930664
17.7800006866455	0.216697916388512	17.7800006866455	22.0130004882813
17.7999992370605	0.217600867152214	17.7999992370605	0.464502453804016
17.8199996948242	0.218509465456009	17.8199996948242	16.2356910705566
17.8400001525879	0.21942375600338	17.8400001525879	32.6747665405273
17.8600006103516	0.220343813300133	17.8600006103516	14.3984699249268
17.8799991607666	0.22126966714859	17.8799991607666	15.2543783187866
17.8999996185303	0.222201362252235	17.8999996185303	12.5675115585327
17.9200000762939	0.223138958215714	17.9200000762939	47.7036361694336
17.9400005340576	0.224082499742508	17.9400005340576	17.5438957214355
17.9599990844727	0.225032031536102	17.9599990844727	-5.43329095840454
17.9799995422363	0.225987613201141	17.9799995422363	-17.7123641967773
18	0.226949289441109	18	3.43888115882874
18.0200004577637	0.227917119860649	18.0200004577637	24.1087265014648
18.0400009155273	0.228891164064407	18.0400009155273	-2.91854643821716
18.0599994659424	0.229871451854706	18.0599994659424	13.3452939987183
18.0799999237061	0.23085805773735	18.0799999237061	-5.14292478561401
18.1000003814697	0.231851026415825	18.1000003814697	-3.69843816757202
18.1200008392334	0.232850402593613	18.1200008392334	1.79650163650513
18.1399993896484	0.23385626077652	18.1399993896484	-1.44071853160858
18.1599998474121	0.234868660569191	18.1599998474121	16.7339248657227
18.1800003051758	0.235887631773949	18.1800003051758	12.8976974487305
18.2000007629395	0.23691326379776	18.2000007629395	-11.8628578186035
18.2199993133545	0.237945586442947	18.2199993133545	2.78633093833923
18.2399997711182	0.238984674215317	18.2399997711182	-5.75317525863647
18.2600002288818	0.240030571818352	18.2600002288818	3.56965899467468
18.2800006866455	0.241083368659019	18.2800006866455	7.58475542068481
18.2999992370605	0.242143094539642	18.2999992370605	-7.83536338806152
18.3199996948242	0.243209823966026	18.3199996948242	-7.35467195510864
18.3400001525879	0.244283601641655	18.3400001525879	-1.91471922397614
18.3600006103516	0.245364531874657	18.3600006103516	-9.99881649017334
18.3799991607666	0.246452629566193	18.3799991607666	19.4759178161621
18.3999996185303	0.247547999024391	18.3999996185303	17.2289600372314
18.4200000762939	0.248650670051575	18.4200000762939	-1.92499434947968
18.4400005340576	0.24976073205471	18.4400005340576	2.46497535705566
18.4599990844727	0.250878244638443	18.4599990844727	-2.7110743522644
18.4799995422363	0.252003252506256	18.4799995422363	6.02248382568359
18.5	0.253135859966278	18.5	-15.950366973877
18.5200004577637	0.254276126623154	18.5200004577637	21.0851345062256
18.5400009155273	0.255424112081528	18.5400009155273	-1.58153915405273
18.5599994659424	0.256579875946045	18.5599994659424	-10.3197946548462
18.5799999237061	0.257743507623672	18.5799999237061	25.1364765167236
18.6000003814697	0.258915066719055	18.6000003814697	-0.888127744197845
18.6200008392334	0.26009464263916	18.6200008392334	-8.05482292175293
18.6399993896484	0.261282294988632	18.6399993896484	-9.56393146514893
18.6599998474121	0.262478083372116	18.6599998474121	24.4696598052979
18.6800003051758	0.263682097196579	18.6800003051758	3.47320699691772
18.7000007629395	0.264894425868988	18.7000007629395	-12.4555311203003
18.7199993133545	0.266115128993988	18.7199993133545	23.4974060058594
18.7399997711182	0.267344295978546	18.7399997711182	-16.1836814880371
18.7600002288818	0.268581986427307	18.7600002288818	5.76283931732178
18.7800006866455	0.269828319549561	18.7800006866455	9.08124732971191
18.7999992370605	0.271083325147629	18.7999992370605	5.85644626617432
18.8199996948242	0.272347092628479	18.8199996948242	-6.32384586334229
18.8400001525879	0.273619711399078	18.8400001525879	-5.06140995025635
18.8600006103516	0.274901300668716	18.8600006103516	-11.9361534118652
18.8799991607666	0.276191890239716	18.8799991607666	-10.1404094696045
18.8999996185303	0.277491599321365	18.8999996185303	-8.24032211303711
18.9200000762939	0.278800487518311	18.9200000762939	8.28405475616455
18.9400005340576	0.280118674039841	18.9400005340576	-10.4805841445923
18.9599990844727	0.281446218490601	18.9599990844727	-1.29180979728699
18.9799995422363	0.28278324007988	18.9799995422363	3.16444373130798
19	0.284129768610001	19	13.5132179260254
19.0200004577637	0.285485982894897	19.0200004577637	-1.81318032741547
19.0400009155273	0.286851912736893	19.0400009155273	-0.773540914058685
19.0599994659424	0.288227647542953	19.0599994659424	-4.58307886123657
19.0799999237061	0.289613306522369	19.0799999237061	-30.826301574707
19.1000003814697	0.29100900888443	19.1000003814697	2.29166221618652
19.1200008392334	0.292414784431458	19.1200008392334	11.5080823898315
19.1399993896484	0.293830782175064	19.1399993896484	-2.30279397964478
19.1599998474121	0.295257121324539	19.1599998474121	-11.1503324508667
19.1800003051758	0.296693831682205	19.1800003051758	-14.5446157455444
19.2000007629395	0.298141062259674	19.2000007629395	-9.42886257171631
19.2199993133545	0.299598902463913	19.2199993133545	0.0600574351847172
19.2399997711182	0.301067471504211	19.2399997711182	-8.81581115722656
19.2600002288818	0.302546828985214	19.2600002288818	-2.45154976844788
19.2800006866455	0.304037153720856	19.2800006866455	-2.87493467330933
19.2999992370605	0.305538505315781	19.2999992370605	-13.4035081863403
19.3199996948242	0.307051002979279	19.3199996948242	-5.82855939865112
19.3400001525879	0.308574736118317	19.3400001525879	-7.08321475982666
19.3600006103516	0.310109853744507	19.3600006103516	-0.0738075822591782
19.3799991607666	0.311656445264816	19.3799991607666	6.1299843788147
19.3999996185303	0.313214659690857	19.3999996185303	7.46473932266235
19.4200000762939	0.314784556627274	19.4200000762939	6.35395860671997
19.4400005340576	0.316366314888	19.4400005340576	22.2480068206787
19.4599990844727	0.317959994077682	19.4599990844727	11.4057960510254
19.4799995422363	0.319565743207932	19.4799995422363	-5.64277315139771
19.5	0.321183711290359	19.5	-13.4451837539673
19.5200004577637	0.322813957929611	19.5200004577637	1.09666347503662
19.5400009155273	0.324456661939621	19.5400009155273	-5.29223918914795
19.5599994659424	0.326111942529678	19.5599994659424	-18.7430019378662
19.5799999237061	0.327779918909073	19.5799999237061	-18.3618545532227
19.6000003814697	0.329460710287094	19.6000003814697	-5.31088972091675
19.6200008392334	0.331154465675354	19.6200008392334	-3.07517600059509
19.6399993896484	0.332861334085464	19.6399993896484	0.589062452316284
19.6599998474121	0.334581404924393	19.6599998474121	-3.40722346305847
19.6800003051758	0.336314827203751	19.6800003051758	-5.74464273452759
19.7000007629395	0.338061779737473	19.7000007629395	3.75914788246155
19.7199993133545	0.339822381734848	19.7199993133545	9.1133279800415
19.7399997711182	0.341596752405167	19.7399997711182	1.50814604759216
19.7600002288818	0.34338504076004	19.7600002288818	4.68424892425537
19.7800006866455	0.345187425613403	19.7800006866455	7.47232675552368
19.7999992370605	0.347004026174545	19.7999992370605	3.7324960231781
19.8199996948242	0.348835021257401	19.8199996948242	8.2645320892334
19.8400001525879	0.350680530071259	19.8400001525879	-18.0210952758789
19.8600006103516	0.352540701627731	19.8600006103516	-8.39881324768066
19.8799991607666	0.354415744543076	19.8799991607666	-7.57614803314209
19.8999996185303	0.356305748224258	19.8999996185303	-3.89687895774841
19.9200000762939	0.358210921287537	19.9200000762939	13.5308103561401
19.9400005340576	0.360131412744522	19.9400005340576	19.5100765228271
19.9599990844727	0.362067401409149	19.9599990844727	3.46479916572571
19.9799995422363	0.36401903629303	19.9799995422363	9.61260318756104
20	0.365986466407776	20	-3.16465950012207
